0.500835 0.000000 0.000000
0.502504 0.000000 0.000000
0.504174 0.000000 0.000000
0.505843 0.000000 0.000000
0.507513 0.000000 0.000000
0.509182 0.000000 0.000000
0.510851 0.000000 0.000000
0.512521 0.000000 0.000000
0.514190 0.000000 0.000000
0.515860 0.000000 0.000000
0.517529 0.000000 0.000000
0.519199 0.000000 0.000000
0.520868 0.000000 0.000000
0.522538 0.000000 0.000000
0.524207 0.000000 0.000000
0.525876 0.000000 0.000000
0.527546 0.000000 0.000000
0.529215 0.000000 0.000000
0.530885 0.000000 0.000000
0.532554 0.000000 0.000000
0.534224 0.000000 0.000000
0.535893 0.000000 0.000000
0.537563 0.000000 0.000000
0.539232 0.000000 0.000000
0.540901 0.000000 0.000000
0.542571 0.000000 0.000000
0.544240 0.000000 0.000000
0.545910 0.000000 0.000000
0.547579 0.000000 0.000000
0.549249 0.000000 0.000000
0.550918 0.000000 0.000000
0.552588 0.000000 0.000000
0.554257 0.000000 0.000000
0.555927 0.000000 0.000000
0.557596 0.000000 0.000000
0.559265 0.000000 0.000000
0.560935 0.000000 0.000000
0.562604 0.000000 0.000000
0.564274 0.000000 0.000000
0.565943 0.000000 0.000000
0.567613 0.000000 0.000000
0.569282 0.000000 0.000000
0.570952 0.000000 0.000000
0.572621 0.000000 0.000000
0.574290 0.000000 0.000000
0.575960 0.000000 0.000000
0.577629 0.000000 0.000000
0.579299 0.000000 0.000000
0.580968 0.000000 0.000000
0.582638 0.000000 0.000000
0.584307 0.000000 0.000000
0.585977 0.000000 0.000000
0.587646 0.000000 0.000000
0.589316 0.000000 0.000000
0.590985 0.000000 0.000000
0.592654 0.000000 0.000000
0.594324 0.000000 0.000000
0.595993 0.000000 0.000000
0.597663 0.000000 0.000000
0.599332 0.000000 0.000000
0.601002 0.000000 0.000000
0.602671 0.000000 0.000000
0.604341 0.000000 0.000000
0.606010 0.000000 0.000000
0.607679 0.000000 0.000000
0.609349 0.000000 0.000000
0.611018 0.000000 0.000000
0.612688 0.000000 0.000000
0.614357 0.000000 0.000000
0.616027 0.000000 0.000000
0.617696 0.000000 0.000000
0.619366 0.000000 0.000000
0.621035 0.000000 0.000000
0.622705 0.000000 0.000000
0.624374 0.000000 0.000000
0.626043 0.000000 0.000000
0.627713 0.000000 0.000000
0.629382 0.000000 0.000000
0.631052 0.000000 0.000000
0.632721 0.000000 0.000000
0.634391 0.000000 0.000000
0.636060 0.000000 0.000000
0.637730 0.000000 0.000000
0.639399 0.000000 0.000000
0.641068 0.000000 0.000000
0.642738 0.000000 0.000000
0.644407 0.000000 0.000000
0.646077 0.000000 0.000000
0.647746 0.000000 0.000000
0.649416 0.000000 0.000000
0.651085 0.000000 0.000000
0.652755 0.000000 0.000000
0.654424 0.000000 0.000000
0.656093 0.000000 0.000000
0.657763 0.000000 0.000000
0.659432 0.000000 0.000000
0.661102 0.000000 0.000000
0.662771 0.000000 0.000000
0.664441 0.000000 0.000000
0.666110 0.000000 0.000000
0.667780 0.000000 0.000000
0.669449 0.000000 0.000000
0.671118 0.000000 0.000000
0.672788 0.000000 0.000000
0.674457 0.000000 0.000000
0.676127 0.000000 0.000000
0.677796 0.000000 0.000000
0.679466 0.000000 0.000000
0.681135 0.000000 0.000000
0.682805 0.000000 0.000000
0.684474 0.000000 0.000000
0.686144 0.000000 0.000000
0.687813 0.000000 0.000000
0.689482 0.000000 0.000000
0.691152 0.000000 0.000000
0.692821 0.000000 0.000000
0.694491 0.000000 0.000000
0.696160 0.000000 0.000000
0.697830 0.000000 0.000000
0.699499 0.000000 0.000000
0.701169 0.000000 0.000000
0.702838 0.000000 0.000000
0.704507 0.000000 0.000000
0.706177 0.000000 0.000000
0.707846 0.000000 0.000000
0.709516 0.000000 0.000000
0.711185 0.000000 0.000000
0.712855 0.000000 0.000000
0.714524 0.000000 0.000000
0.716194 0.000000 0.000000
0.717863 0.000000 0.000000
0.719533 0.000000 0.000000
0.721202 0.000000 0.000000
0.722871 0.000000 0.000000
0.724541 0.000000 0.000000
0.726210 0.000000 0.000000
0.727880 0.000000 0.000000
0.729549 0.000000 0.000000
0.731219 0.000000 0.000000
0.732888 0.000000 0.000000
0.734558 0.000000 0.000000
0.736227 0.000000 0.000000
0.737897 0.000000 0.000000
0.739566 0.000000 0.000000
0.741235 0.000000 0.000000
0.742905 0.000000 0.000000
0.744574 0.000000 0.000000
0.746244 0.000000 0.000000
0.747913 0.000000 0.000000
0.749583 0.000000 0.000000
0.751252 0.000000 0.000000
0.752922 0.000000 0.000000
0.754591 0.000000 0.000000
0.756260 0.000000 0.000000
0.757930 0.000000 0.000000
0.759599 0.000000 0.000000
0.761269 0.000000 0.000000
0.762938 0.000000 0.000000
0.764608 0.000000 0.000000
0.766277 0.000000 0.000000
0.767947 0.000000 0.000000
0.769616 0.000000 0.000000
0.771285 0.000000 0.000000
0.772955 0.000000 0.000000
0.774624 0.000000 0.000000
0.776294 0.000000 0.000000
0.777963 0.000000 0.000000
0.779633 0.000000 0.000000
0.781302 0.000000 0.000000
0.782972 0.000000 0.000000
0.784641 0.000000 0.000000
0.786310 0.000000 0.000000
0.787980 0.000000 0.000000
0.789649 0.000000 0.000000
0.791319 0.000000 0.000000
0.792988 0.000000 0.000000
0.794658 0.000000 0.000000
0.796327 0.000000 0.000000
0.797997 0.000000 0.000000
0.799666 0.000000 0.000000
0.801336 0.000000 0.000000
0.803005 0.000000 0.000000
0.804674 0.000000 0.000000
0.806344 0.000000 0.000000
0.808013 0.000000 0.000000
0.809683 0.000000 0.000000
0.811352 0.000000 0.000000
0.813022 0.000000 0.000000
0.814691 0.000000 0.000000
0.816361 0.000000 0.000000
0.818030 0.000000 0.000000
0.819699 0.000000 0.000000
0.821369 0.000000 0.000000
0.823038 0.000000 0.000000
0.824708 0.000000 0.000000
0.826377 0.000000 0.000000
0.828047 0.000000 0.000000
0.829716 0.000000 0.000000
0.831386 0.000000 0.000000
0.833055 0.000000 0.000000
0.834725 0.000000 0.000000
0.836394 0.000000 0.000000
0.838063 0.000000 0.000000
0.839733 0.000000 0.000000
0.841402 0.000000 0.000000
0.843072 0.000000 0.000000
0.844741 0.000000 0.000000
0.846411 0.000000 0.000000
0.848080 0.000000 0.000000
0.849750 0.000000 0.000000
