0.000000 0.500835 0.000000
0.001669 0.500835 0.005663
0.003339 0.500835 0.011324
0.005008 0.500835 0.016986
0.006678 0.500835 0.022655
0.008347 0.500835 0.028320
0.010017 0.500835 0.033987
0.011686 0.500835 0.039658
0.013356 0.500835 0.045321
0.015025 0.500835 0.050989
0.016694 0.500835 0.056655
0.018364 0.500835 0.062322
0.020033 0.500835 0.067987
0.021703 0.500835 0.073655
0.023372 0.500835 0.079326
0.025042 0.500835 0.084990
0.026711 0.500835 0.090667
0.028381 0.500835 0.096333
0.030050 0.500835 0.102003
0.031720 0.500835 0.107670
0.033389 0.500835 0.113335
0.035058 0.500835 0.119004
0.036728 0.500835 0.124664
0.038397 0.500835 0.130337
0.040067 0.500835 0.135999
0.041736 0.500835 0.141670
0.043406 0.500835 0.147335
0.045075 0.500835 0.153002
0.046745 0.500835 0.158671
0.048414 0.500835 0.164332
0.050083 0.500835 0.169999
0.051753 0.500835 0.175662
0.053422 0.500835 0.181327
0.055092 0.500835 0.186985
0.056761 0.500835 0.192658
0.058431 0.500835 0.198322
0.060100 0.500835 0.203994
0.061770 0.500835 0.209666
0.063439 0.500835 0.215344
0.065109 0.500835 0.221025
0.066778 0.500835 0.226703
0.068447 0.500835 0.232398
0.070117 0.500835 0.238076
0.071786 0.500835 0.243770
0.073456 0.500835 0.249455
0.075125 0.500835 0.255147
0.076795 0.500835 0.260843
0.078464 0.500835 0.266527
0.080134 0.500835 0.272234
0.081803 0.500835 0.277922
0.083472 0.500835 0.283621
0.085142 0.500835 0.289306
0.086811 0.500835 0.294998
0.088481 0.500835 0.300688
0.090150 0.500835 0.306361
0.091820 0.500835 0.312048
0.093489 0.500835 0.317720
0.095159 0.500835 0.323403
0.096828 0.500835 0.329075
0.098497 0.500835 0.334748
0.100167 0.500835 0.340432
0.101836 0.500835 0.346104
0.103506 0.500835 0.351782
0.105175 0.500835 0.357463
0.106845 0.500835 0.363155
0.108514 0.500835 0.368854
0.110184 0.500835 0.374560
0.111853 0.500835 0.380278
0.113523 0.500835 0.386003
0.115192 0.500835 0.391731
0.116861 0.500835 0.397443
0.118531 0.500835 0.403165
0.120200 0.500835 0.408872
0.121870 0.500835 0.414579
0.123539 0.500835 0.420275
0.125209 0.500835 0.425968
0.126878 0.500835 0.431681
0.128548 0.500835 0.437381
0.130217 0.500835 0.443095
0.131886 0.500835 0.448803
0.133556 0.500835 0.454520
0.135225 0.500835 0.460230
0.136895 0.500835 0.465921
0.138564 0.500835 0.471620
0.140234 0.500835 0.477290
0.141903 0.500835 0.482980
0.143573 0.500835 0.488642
0.145242 0.500835 0.494309
0.146912 0.500835 0.499988
0.148581 0.500835 0.505648
0.150250 0.500835 0.511338
0.151920 0.500835 0.517003
0.153589 0.500835 0.522676
0.155259 0.500835 0.528364
0.156928 0.500835 0.534033
0.158598 0.500835 0.539722
0.160267 0.500835 0.545389
0.161937 0.500835 0.551066
0.163606 0.500835 0.556744
0.165275 0.500835 0.562408
0.166945 0.500835 0.568073
0.168614 0.500835 0.573718
0.170284 0.500835 0.579367
0.171953 0.500835 0.585003
0.173623 0.500835 0.590632
0.175292 0.500835 0.596252
0.176962 0.500835 0.601859
0.178631 0.500835 0.607468
0.180300 0.500835 0.613075
0.181970 0.500835 0.618660
0.183639 0.500835 0.624244
0.185309 0.500835 0.629806
0.186978 0.500835 0.635358
0.188648 0.500835 0.640915
0.190317 0.500835 0.646443
0.191987 0.500835 0.651969
0.193656 0.500835 0.657472
0.195326 0.500835 0.662967
0.196995 0.500835 0.668455
0.198664 0.500835 0.673936
0.200334 0.500835 0.679398
0.202003 0.500835 0.684843
0.203673 0.500835 0.690268
0.205342 0.500835 0.695681
0.207012 0.500835 0.701082
0.208681 0.500835 0.706479
0.210351 0.500835 0.711855
0.212020 0.500835 0.717209
0.213689 0.500835 0.722552
0.215359 0.500835 0.727869
0.217028 0.500835 0.733188
0.218698 0.500835 0.738491
0.220367 0.500835 0.743782
0.222037 0.500835 0.749047
0.223706 0.500835 0.754289
0.225376 0.500835 0.759503
0.227045 0.500835 0.764703
0.228715 0.500835 0.769887
0.230384 0.500835 0.775059
0.232053 0.500835 0.780211
0.233723 0.500835 0.785340
0.235392 0.500835 0.790442
0.237062 0.500835 0.795514
0.238731 0.500835 0.800564
0.240401 0.500835 0.805584
0.242070 0.500835 0.810591
0.243740 0.500835 0.815573
0.245409 0.500835 0.820548
0.247078 0.500835 0.825495
0.248748 0.500835 0.830425
0.250417 0.500835 0.835318
0.252087 0.500835 0.840183
0.253756 0.500835 0.845000
0.255426 0.500835 0.849788
0.257095 0.500835 0.854532
0.258765 0.500835 0.859238
0.260434 0.500835 0.863901
0.262103 0.500835 0.868534
